Month,Store,Metric,Amount (Rs Lakhs)
May 2025,PRM,Utility Cost,0.889
May 2025,KAM,Utility Cost,1.9449
May 2025,MOM,Utility Cost,1.6664
May 2025,MAY,Utility Cost,1.2573
May 2025,PTG,Utility Cost,1.4133
May 2025,TGN,Utility Cost,1.4517
May 2025,SHA,Utility Cost,1.0059
May 2025,HKZ,Utility Cost,2.0022
May 2025,IHY,Utility Cost,1.2311
May 2025,DCH,Utility Cost,0.0
May 2025,SCH,Utility Cost,1.4129
May 2025,LTP,Utility Cost,1.7471
May 2025,FSM,Utility Cost,0.4271
May 2025,GSM,Utility Cost,0.9315
May 2025,PPM,Utility Cost,0.9861
May 2025,FLM,Utility Cost,1.6449
May 2025,FDN,Utility Cost,2.7605
May 2025,DTK,Utility Cost,1.7968
May 2025,AKA,Utility Cost,1.1498
May 2025,HIM,Utility Cost,1.3994
May 2025,SMR,Utility Cost,2.2163
May 2025,ATL,Utility Cost,0.9831
May 2025,DSL,Utility Cost,1.1859
May 2025,ATT,Utility Cost,1.3859
May 2025,BNJ,Utility Cost,1.8279
May 2025,AMZ,Utility Cost,0.0
May 2025,MFT,Utility Cost,0.0
May 2025,NEX,Utility Cost,1.1
May 2025,DLP,Utility Cost,0.6455
May 2025,EXA,Utility Cost,0.9076
May 2025,VRA,Utility Cost,1.8503
May 2025,CPM,Utility Cost,1.0496
May 2025,KTP,Utility Cost,2.9731
May 2025,CAR,Utility Cost,1.1784
May 2025,VEL,Utility Cost,1.7214
May 2025,NUN,Utility Cost,2.0997
May 2025,PER,Utility Cost,1.3128
May 2025,OPP,Utility Cost,1.4424
May 2025,DLT,Utility Cost,0.7553
May 2025,MMM,Utility Cost,1.6856
May 2025,PAD,Utility Cost,1.6669
May 2025,MTM,Utility Cost,0.7202
May 2025,WST,Utility Cost,0.68
May 2025,EGL,Rent ,2.9126
May 2025,ITPL,Rent ,6.3765
May 2025,RMZ,Rent ,2.14
May 2025,KOR,Rent ,2.65
May 2025,INB,Rent ,0.0
May 2025,DIV,Rent ,2.124
May 2025,IND,Rent ,2.9277
May 2025,BAG,Rent ,1.3741
May 2025,ECO-old,Rent ,0.0
May 2025,DLF,Rent ,0.0
May 2025,MAN,Rent ,3.3235
May 2025,ECW-old,Rent ,1.7332
May 2025,MTP,Rent ,1.7664
May 2025,ETV,Rent ,0.0
May 2025,VIR,Rent ,3.2646
May 2025,Tecno,Rent ,0.0
May 2025,ARK,Rent ,1.5139
May 2025,SIG,Rent ,0.0
May 2025,HSR,Rent ,2.2004
May 2025,CVR,Rent ,1.2537
May 2025,SJP,Rent ,2.95
May 2025,ORW,Rent ,4.2688
May 2025,EST,Rent ,1.7772
May 2025,ORE,Rent ,0.0
May 2025,AUR,Rent ,0.0
May 2025,JPN,Rent ,4.789
May 2025,JPC,Rent ,0.0
May 2025,PTP,Rent ,1.5281
May 2025,SEC,Rent ,0.0
May 2025,SYH,Rent ,2.065
May 2025,ETF,Rent ,5.2322
May 2025,GSC,Rent ,0.0
May 2025,PRI,Rent ,0.0
May 2025,ECN,Rent ,2.9192
May 2025,RGA,Rent ,2.1454
May 2025,KNP,Rent ,1.7346
May 2025,KCK,Rent ,0.4781
May 2025,BVG,Rent ,1.4753
May 2025,CLA,Rent ,0.3643
May 2025,IBC,Rent ,0.7921
May 2025,BTG,Rent ,3.2373
May 2025,ECT,Rent ,2.1004
May 2025,RRR,Rent ,2.1677
May 2025,SHV,Rent ,1.501
May 2025,DCB,Rent ,0.0
May 2025,STN,Rent ,4.3189
May 2025,JAY,Rent ,3.835
May 2025,AYN,Rent ,1.4632
May 2025,BOM,Rent ,2.242
May 2025,RAJ,Rent ,2.36
May 2025,WHT,Rent ,3.54
May 2025,FKM,Rent ,1.5762
May 2025,VBP,Rent ,3.0031
May 2025,ADM,Rent ,5.7346
May 2025,SFC,Rent ,0.6303
May 2025,SCK,Rent ,0.5204
May 2025,SES,Rent ,3.8504
May 2025,JIG,Rent ,1.9676
May 2025,GCN,Rent ,3.7467
May 2025,ANN,Rent ,5.1936
May 2025,SKO,Rent ,4.6721
May 2025,JAP,Rent ,0.464
May 2025,DWR,Rent ,0.4336
May 2025,AVK,Rent ,2.1351
May 2025,CYG,Rent ,3.6909
May 2025,NSS,Rent ,0.5456
May 2025,GEB,Rent ,1.6645
May 2025,ROH,Rent ,0.5575
May 2025,EKL,Rent ,3.7878
May 2025,PBF,Rent ,3.4757
May 2025,KBB,Rent ,0.944
May 2025,PRM,Rent ,3.3851
May 2025,KAM,Rent ,4.071
May 2025,MOM,Rent ,1.652
May 2025,MAY,Rent ,0.531
May 2025,PTG,Rent ,4.7355
May 2025,TGN,Rent ,3.599
May 2025,SHA,Rent ,0.472
May 2025,HKZ,Rent ,5.6994
May 2025,IHY,Rent ,5.9695
May 2025,DCH,Rent ,0.0
May 2025,SCH,Rent ,3.7398
May 2025,LTP,Rent ,2.4488
May 2025,FSM,Rent ,4.756
May 2025,GSM,Rent ,1.357
May 2025,PPM,Rent ,2.3426
May 2025,FLM,Rent ,2.5783
May 2025,FDN,Rent ,4.4421
May 2025,DTK,Rent ,4.6487
May 2025,AKA,Rent ,1.6726
May 2025,HIM,Rent ,1.5635
May 2025,SMR,Rent ,2.065
May 2025,ATL,Rent ,3.7384
May 2025,DSL,Rent ,2.3136
May 2025,ATT,Rent ,1.888
May 2025,BNJ,Rent ,4.13
May 2025,AMZ,Rent ,0.0
May 2025,MFT,Rent ,0.0
May 2025,NEX,Rent ,2.1034
May 2025,DLP,Rent ,2.7664
May 2025,EXA,Rent ,4.1205
May 2025,VRA,Rent ,4.868
May 2025,CPM,Rent ,4.3967
May 2025,KTP,Rent ,4.9077
May 2025,CAR,Rent ,3.1442
May 2025,VEL,Rent ,2.1063
May 2025,NUN,Rent ,3.835
May 2025,PER,Rent ,2.301
May 2025,OPP,Rent ,2.0791
May 2025,DLT,Rent ,2.8256
May 2025,MMM,Rent ,3.1821
May 2025,PAD,Rent ,2.1316
May 2025,MTM,Rent ,1.7033
May 2025,WST,Rent ,1.3582
May 2025,EGL,CAM,0.0
May 2025,ITPL,CAM,0.0
May 2025,RMZ,CAM,0.1888
May 2025,KOR,CAM,0.0
May 2025,INB,CAM,0.0
May 2025,DIV,CAM,0.2124
May 2025,IND,CAM,0.0
May 2025,BAG,CAM,0.413
May 2025,ECO-old,CAM,0.0
May 2025,DLF,CAM,0.0
May 2025,MAN,CAM,0.0
May 2025,ECW-old,CAM,0.2036
May 2025,MTP,CAM,0.0
May 2025,ETV,CAM,0.0
May 2025,VIR,CAM,0.3098
May 2025,Tecno,CAM,0.0
May 2025,ARK,CAM,0.0
May 2025,SIG,CAM,0.0
May 2025,HSR,CAM,0.0
May 2025,CVR,CAM,0.3098
May 2025,SJP,CAM,0.0
May 2025,ORW,CAM,1.0762
May 2025,EST,CAM,0.3977
May 2025,ORE,CAM,0.0
May 2025,AUR,CAM,0.0
May 2025,JPN,CAM,0.0
May 2025,JPC,CAM,0.0
May 2025,PTP,CAM,0.177
May 2025,SEC,CAM,0.0
May 2025,SYH,CAM,0.0
May 2025,ETF,CAM,0.0
May 2025,GSC,CAM,0.0
May 2025,PRI,CAM,0.0
May 2025,ECN,CAM,0.4553
May 2025,RGA,CAM,0.0
May 2025,KNP,CAM,0.0
May 2025,KCK,CAM,0.0
May 2025,BVG,CAM,0.118
May 2025,CLA,CAM,0.0
May 2025,IBC,CAM,0.0
May 2025,BTG,CAM,0.3122
May 2025,ECT,CAM,0.0
May 2025,RRR,CAM,0.4795
May 2025,SHV,CAM,0.177
May 2025,DCB,CAM,0.0
May 2025,STN,CAM,0.59
May 2025,JAY,CAM,0.1
May 2025,AYN,CAM,0.0
May 2025,BOM,CAM,0.118
May 2025,RAJ,CAM,0.0
May 2025,WHT,CAM,0.472
May 2025,FKM,CAM,0.59
May 2025,VBP,CAM,0.7745
May 2025,ADM,CAM,1.2213
May 2025,SFC,CAM,0.0733
May 2025,SCK,CAM,0.0
May 2025,SES,CAM,0.6107
May 2025,JIG,CAM,0.0995
May 2025,GCN,CAM,0.3253
May 2025,ANN,CAM,0.8615
May 2025,SKO,CAM,1.03
May 2025,JAP,CAM,0.0
May 2025,DWR,CAM,0.0
May 2025,AVK,CAM,0.7789
May 2025,CYG,CAM,0.9388
May 2025,NSS,CAM,0.0
May 2025,GEB,CAM,0.5987
May 2025,ROH,CAM,0.0
May 2025,EKL,CAM,0.0
May 2025,PBF,CAM,0.6195
May 2025,KBB,CAM,0.531
May 2025,PRM,CAM,1.4214
May 2025,KAM,CAM,0.059
May 2025,MOM,CAM,0.4109
May 2025,MAY,CAM,0.0
May 2025,PTG,CAM,0.0
May 2025,TGN,CAM,0.274
May 2025,SHA,CAM,0.0
May 2025,HKZ,CAM,0.0
May 2025,IHY,CAM,0.4519
May 2025,DCH,CAM,0.0
May 2025,SCH,CAM,0.5464
May 2025,LTP,CAM,0.4507
May 2025,FSM,CAM,0.6282
May 2025,GSM,CAM,0.3052
May 2025,PPM,CAM,0.4781
May 2025,FLM,CAM,0.0949
May 2025,FDN,CAM,0.2804
May 2025,DTK,CAM,0.2322
May 2025,AKA,CAM,0.6195
May 2025,HIM,CAM,0.0
May 2025,SMR,CAM,0.209
May 2025,ATL,CAM,0.6233
May 2025,DSL,CAM,0.413
May 2025,ATT,CAM,0.0944
May 2025,BNJ,CAM,0.14
May 2025,AMZ,CAM,0.0
May 2025,MFT,CAM,0.0
May 2025,NEX,CAM,0.531
May 2025,DLP,CAM,0.7514
May 2025,EXA,CAM,0.6741
May 2025,VRA,CAM,1.1505
May 2025,CPM,CAM,0.7984
May 2025,KTP,CAM,0.5575
May 2025,CAR,CAM,0.7692
May 2025,VEL,CAM,0.0
May 2025,NUN,CAM,0.0
May 2025,PER,CAM,0.0
May 2025,OPP,CAM,0.354
May 2025,DLT,CAM,0.8271
May 2025,MMM,CAM,0.6815
May 2025,PAD,CAM,0.0
May 2025,MTM,CAM,2.3082
May 2025,WST,CAM,0.734
May 2025,EGL,Aggregator commission,0.0
May 2025,ITPL,Aggregator commission,7.9204
May 2025,RMZ,Aggregator commission,1.3086
May 2025,KOR,Aggregator commission,9.3037
May 2025,INB,Aggregator commission,0.0
May 2025,DIV,Aggregator commission,2.054
May 2025,IND,Aggregator commission,16.5241
May 2025,BAG,Aggregator commission,0.0
May 2025,ECO-old,Aggregator commission,0.0
May 2025,DLF,Aggregator commission,0.0
May 2025,MAN,Aggregator commission,2.0094
May 2025,ECW-old,Aggregator commission,2.4057
May 2025,MTP,Aggregator commission,0.0
May 2025,ETV,Aggregator commission,0.0
May 2025,VIR,Aggregator commission,7.4316
May 2025,Tecno,Aggregator commission,0.0
May 2025,ARK,Aggregator commission,10.1018
May 2025,SIG,Aggregator commission,0.0
May 2025,HSR,Aggregator commission,15.2811
May 2025,CVR,Aggregator commission,0.0
May 2025,SJP,Aggregator commission,9.7298
May 2025,ORW,Aggregator commission,0.0
May 2025,EST,Aggregator commission,6.296
May 2025,ORE,Aggregator commission,0.0
May 2025,AUR,Aggregator commission,0.0
May 2025,JPN,Aggregator commission,5.7197
May 2025,JPC,Aggregator commission,0.0
May 2025,PTP,Aggregator commission,5.6357
May 2025,SEC,Aggregator commission,0.0
May 2025,SYH,Aggregator commission,9.7328
May 2025,ETF,Aggregator commission,0.0
May 2025,GSC,Aggregator commission,0.0
May 2025,PRI,Aggregator commission,0.0
May 2025,ECN,Aggregator commission,1.5015
May 2025,RGA,Aggregator commission,5.0006
May 2025,KNP,Aggregator commission,5.8097
May 2025,KCK,Aggregator commission,11.5748
May 2025,BVG,Aggregator commission,5.9286
May 2025,CLA,Aggregator commission,7.4851
May 2025,IBC,Aggregator commission,1.4453
May 2025,BTG,Aggregator commission,5.0296
May 2025,ECT,Aggregator commission,5.4831
May 2025,RRR,Aggregator commission,4.6108
May 2025,SHV,Aggregator commission,4.5564
May 2025,DCB,Aggregator commission,0.0
May 2025,STN,Aggregator commission,1.265
May 2025,JAY,Aggregator commission,5.6181
May 2025,AYN,Aggregator commission,4.0996
May 2025,BOM,Aggregator commission,4.3938
May 2025,RAJ,Aggregator commission,4.2757
May 2025,WHT,Aggregator commission,5.4727
May 2025,FKM,Aggregator commission,0.0
May 2025,VBP,Aggregator commission,13.9081
May 2025,ADM,Aggregator commission,19.1291
May 2025,SFC,Aggregator commission,17.5188
May 2025,SCK,Aggregator commission,13.8273
May 2025,SES,Aggregator commission,8.0973
May 2025,JIG,Aggregator commission,10.3066
May 2025,GCN,Aggregator commission,7.6219
May 2025,ANN,Aggregator commission,7.4993
May 2025,SKO,Aggregator commission,8.7071
May 2025,JAP,Aggregator commission,8.3402
May 2025,DWR,Aggregator commission,11.2328
May 2025,AVK,Aggregator commission,1.8732
May 2025,CYG,Aggregator commission,4.2873
May 2025,NSS,Aggregator commission,9.6762
May 2025,GEB,Aggregator commission,7.3462
May 2025,ROH,Aggregator commission,9.4811
May 2025,EKL,Aggregator commission,11.8385
May 2025,PBF,Aggregator commission,5.0671
May 2025,KBB,Aggregator commission,9.8329
May 2025,PRM,Aggregator commission,2.4142
May 2025,KAM,Aggregator commission,6.1245
May 2025,MOM,Aggregator commission,8.0077
May 2025,MAY,Aggregator commission,6.4817
May 2025,PTG,Aggregator commission,2.7376
May 2025,TGN,Aggregator commission,5.4935
May 2025,SHA,Aggregator commission,3.7844
May 2025,HKZ,Aggregator commission,8.9914
May 2025,IHY,Aggregator commission,0.0
May 2025,DCH,Aggregator commission,0.0
May 2025,SCH,Aggregator commission,0.0
May 2025,LTP,Aggregator commission,2.3765
May 2025,FSM,Aggregator commission,0.0
May 2025,GSM,Aggregator commission,4.6988
May 2025,PPM,Aggregator commission,3.3602
May 2025,FLM,Aggregator commission,4.7755
May 2025,FDN,Aggregator commission,12.7337
May 2025,DTK,Aggregator commission,6.7191
May 2025,AKA,Aggregator commission,4.5858
May 2025,HIM,Aggregator commission,3.3769
May 2025,SMR,Aggregator commission,14.173
May 2025,ATL,Aggregator commission,4.4461
May 2025,DSL,Aggregator commission,2.429
May 2025,ATT,Aggregator commission,2.9364
May 2025,BNJ,Aggregator commission,4.9407
May 2025,AMZ,Aggregator commission,0.0
May 2025,MFT,Aggregator commission,0.0
May 2025,NEX,Aggregator commission,3.0614
May 2025,DLP,Aggregator commission,0.0
May 2025,EXA,Aggregator commission,0.0
May 2025,VRA,Aggregator commission,3.2256
May 2025,CPM,Aggregator commission,0.4575
May 2025,KTP,Aggregator commission,5.984
May 2025,CAR,Aggregator commission,1.4028
May 2025,VEL,Aggregator commission,5.9542
May 2025,NUN,Aggregator commission,8.3522
May 2025,PER,Aggregator commission,2.9513
May 2025,OPP,Aggregator commission,5.0484
May 2025,DLT,Aggregator commission,3.3252
May 2025,MMM,Aggregator commission,1.9083
May 2025,PAD,Aggregator commission,2.5507
May 2025,MTM,Aggregator commission,0.0
May 2025,WST,Aggregator commission,0.0
May 2025,EGL,Marketing & advertisement,0.0295
May 2025,ITPL,Marketing & advertisement,2.0595
May 2025,RMZ,Marketing & advertisement,0.2278
May 2025,KOR,Marketing & advertisement,1.2034
May 2025,INB,Marketing & advertisement,0.0
May 2025,DIV,Marketing & advertisement,0.3699
May 2025,IND,Marketing & advertisement,1.8388
May 2025,BAG,Marketing & advertisement,0.2246
May 2025,ECO-old,Marketing & advertisement,0.0
May 2025,DLF,Marketing & advertisement,0.0
May 2025,MAN,Marketing & advertisement,1.3885
May 2025,ECW-old,Marketing & advertisement,0.285
May 2025,MTP,Marketing & advertisement,0.0562
May 2025,ETV,Marketing & advertisement,0.0
May 2025,VIR,Marketing & advertisement,0.5637
May 2025,Tecno,Marketing & advertisement,0.0
May 2025,ARK,Marketing & advertisement,1.0248
May 2025,SIG,Marketing & advertisement,0.0
May 2025,HSR,Marketing & advertisement,1.4444
May 2025,CVR,Marketing & advertisement,0.045
May 2025,SJP,Marketing & advertisement,1.4189
May 2025,ORW,Marketing & advertisement,0.2311
May 2025,EST,Marketing & advertisement,1.0127
May 2025,ORE,Marketing & advertisement,0.0
May 2025,AUR,Marketing & advertisement,0.0
May 2025,JPN,Marketing & advertisement,1.2225
May 2025,JPC,Marketing & advertisement,0.0
May 2025,PTP,Marketing & advertisement,1.7611
May 2025,SEC,Marketing & advertisement,0.0
May 2025,SYH,Marketing & advertisement,2.3992
May 2025,ETF,Marketing & advertisement,0.0361
May 2025,GSC,Marketing & advertisement,0.0177
May 2025,PRI,Marketing & advertisement,0.0
May 2025,ECN,Marketing & advertisement,0.2384
May 2025,RGA,Marketing & advertisement,0.9001
May 2025,KNP,Marketing & advertisement,2.1338
May 2025,KCK,Marketing & advertisement,2.0285
May 2025,BVG,Marketing & advertisement,0.9172
May 2025,CLA,Marketing & advertisement,1.7028
May 2025,IBC,Marketing & advertisement,0.8676
May 2025,BTG,Marketing & advertisement,0.4704
May 2025,ECT,Marketing & advertisement,1.8656
May 2025,RRR,Marketing & advertisement,1.4029
May 2025,SHV,Marketing & advertisement,1.1803
May 2025,DCB,Marketing & advertisement,0.0177
May 2025,STN,Marketing & advertisement,2.7764
May 2025,JAY,Marketing & advertisement,1.7474
May 2025,AYN,Marketing & advertisement,1.5876
May 2025,BOM,Marketing & advertisement,3.3822
May 2025,RAJ,Marketing & advertisement,1.3527
May 2025,WHT,Marketing & advertisement,2.0166
May 2025,FKM,Marketing & advertisement,2.1418
May 2025,VBP,Marketing & advertisement,1.5074
May 2025,ADM,Marketing & advertisement,1.4303
May 2025,SFC,Marketing & advertisement,1.8545
May 2025,SCK,Marketing & advertisement,1.6146
May 2025,SES,Marketing & advertisement,1.9414
May 2025,JIG,Marketing & advertisement,1.8892
May 2025,GCN,Marketing & advertisement,3.7607
May 2025,ANN,Marketing & advertisement,1.7281
May 2025,SKO,Marketing & advertisement,1.6546
May 2025,JAP,Marketing & advertisement,2.0515
May 2025,DWR,Marketing & advertisement,2.2793
May 2025,AVK,Marketing & advertisement,0.648
May 2025,CYG,Marketing & advertisement,0.3564
May 2025,NSS,Marketing & advertisement,1.8857
May 2025,GEB,Marketing & advertisement,1.4815
May 2025,ROH,Marketing & advertisement,1.847
May 2025,EKL,Marketing & advertisement,1.7968
May 2025,PBF,Marketing & advertisement,1.9993
May 2025,KBB,Marketing & advertisement,2.1049
May 2025,PRM,Marketing & advertisement,1.5885
May 2025,KAM,Marketing & advertisement,2.3009
May 2025,MOM,Marketing & advertisement,1.74
May 2025,MAY,Marketing & advertisement,2.9086
May 2025,PTG,Marketing & advertisement,2.7106
May 2025,TGN,Marketing & advertisement,2.9225
May 2025,SHA,Marketing & advertisement,3.0055
May 2025,HKZ,Marketing & advertisement,4.2531
May 2025,IHY,Marketing & advertisement,0.7566
May 2025,DCH,Marketing & advertisement,0.0
May 2025,SCH,Marketing & advertisement,0.0263
May 2025,LTP,Marketing & advertisement,1.435
May 2025,FSM,Marketing & advertisement,0.111
May 2025,GSM,Marketing & advertisement,1.6906
May 2025,PPM,Marketing & advertisement,1.492
May 2025,FLM,Marketing & advertisement,1.4471
May 2025,FDN,Marketing & advertisement,0.8902
May 2025,DTK,Marketing & advertisement,1.1111
May 2025,AKA,Marketing & advertisement,2.0079
May 2025,HIM,Marketing & advertisement,1.4952
May 2025,SMR,Marketing & advertisement,0.9584
May 2025,ATL,Marketing & advertisement,1.4275
May 2025,DSL,Marketing & advertisement,2.1668
May 2025,ATT,Marketing & advertisement,1.9413
May 2025,BNJ,Marketing & advertisement,1.6669
May 2025,AMZ,Marketing & advertisement,0.0
May 2025,MFT,Marketing & advertisement,0.0
May 2025,NEX,Marketing & advertisement,1.6342
May 2025,DLP,Marketing & advertisement,0.0118
May 2025,EXA,Marketing & advertisement,2.2719
May 2025,VRA,Marketing & advertisement,1.3049
May 2025,CPM,Marketing & advertisement,0.0312
May 2025,KTP,Marketing & advertisement,1.5546
May 2025,CAR,Marketing & advertisement,1.3099
May 2025,VEL,Marketing & advertisement,1.6095
May 2025,NUN,Marketing & advertisement,1.7282
May 2025,PER,Marketing & advertisement,1.4066
May 2025,OPP,Marketing & advertisement,1.8491
May 2025,DLT,Marketing & advertisement,1.6407
May 2025,MMM,Marketing & advertisement,1.3148
May 2025,PAD,Marketing & advertisement,2.4299
May 2025,MTM,Marketing & advertisement,0.1928
May 2025,WST,Marketing & advertisement,0.2053
May 2025,EGL,Other opex expenses,1.3597
May 2025,ITPL,Other opex expenses,2.234
May 2025,RMZ,Other opex expenses,1.5174
May 2025,KOR,Other opex expenses,2.2781
May 2025,INB,Other opex expenses,0.0
May 2025,DIV,Other opex expenses,1.4437
May 2025,IND,Other opex expenses,3.9032
May 2025,BAG,Other opex expenses,1.069
May 2025,ECO-old,Other opex expenses,0.0
May 2025,DLF,Other opex expenses,0.0
May 2025,MAN,Other opex expenses,1.3309
May 2025,ECW-old,Other opex expenses,0.9929
May 2025,MTP,Other opex expenses,0.9966
May 2025,ETV,Other opex expenses,0.0
May 2025,VIR,Other opex expenses,2.3932
May 2025,Tecno,Other opex expenses,0.0
May 2025,ARK,Other opex expenses,2.0882
May 2025,SIG,Other opex expenses,0.0
May 2025,HSR,Other opex expenses,2.4445
May 2025,CVR,Other opex expenses,0.9208
May 2025,SJP,Other opex expenses,1.7969
May 2025,ORW,Other opex expenses,1.2443
May 2025,EST,Other opex expenses,1.7072
May 2025,ORE,Other opex expenses,0.0
May 2025,AUR,Other opex expenses,0.0
May 2025,JPN,Other opex expenses,1.602
May 2025,JPC,Other opex expenses,0.0
May 2025,PTP,Other opex expenses,1.4378
May 2025,SEC,Other opex expenses,0.0
May 2025,SYH,Other opex expenses,1.8735
May 2025,ETF,Other opex expenses,1.2516
May 2025,GSC,Other opex expenses,3.7282
May 2025,PRI,Other opex expenses,0.0
May 2025,ECN,Other opex expenses,1.1936
May 2025,RGA,Other opex expenses,1.3022
May 2025,KNP,Other opex expenses,1.7033
May 2025,KCK,Other opex expenses,1.5997
May 2025,BVG,Other opex expenses,1.6762
May 2025,CLA,Other opex expenses,1.6928
May 2025,IBC,Other opex expenses,1.2332
May 2025,BTG,Other opex expenses,1.5155
May 2025,ECT,Other opex expenses,1.6535
May 2025,RRR,Other opex expenses,1.3389
May 2025,SHV,Other opex expenses,1.6275
May 2025,DCB,Other opex expenses,2.9248
May 2025,STN,Other opex expenses,1.4611
May 2025,JAY,Other opex expenses,2.5376
May 2025,AYN,Other opex expenses,1.3882
May 2025,BOM,Other opex expenses,1.5144
May 2025,RAJ,Other opex expenses,1.6659
May 2025,WHT,Other opex expenses,1.525
May 2025,FKM,Other opex expenses,1.1949
May 2025,VBP,Other opex expenses,2.8994
May 2025,ADM,Other opex expenses,2.6661
May 2025,SFC,Other opex expenses,2.7819
May 2025,SCK,Other opex expenses,1.926
May 2025,SES,Other opex expenses,1.881
May 2025,JIG,Other opex expenses,2.1636
May 2025,GCN,Other opex expenses,1.4153
May 2025,ANN,Other opex expenses,2.0233
May 2025,SKO,Other opex expenses,2.3659
May 2025,JAP,Other opex expenses,2.1176
May 2025,DWR,Other opex expenses,1.7471
May 2025,AVK,Other opex expenses,1.1466
May 2025,CYG,Other opex expenses,1.1494
May 2025,NSS,Other opex expenses,1.8477
May 2025,GEB,Other opex expenses,1.8507
May 2025,ROH,Other opex expenses,1.6247
May 2025,EKL,Other opex expenses,2.4866
May 2025,PBF,Other opex expenses,1.4463
May 2025,KBB,Other opex expenses,2.4623
May 2025,PRM,Other opex expenses,1.2574
May 2025,KAM,Other opex expenses,2.1623
May 2025,MOM,Other opex expenses,1.5865
May 2025,MAY,Other opex expenses,1.2605
May 2025,PTG,Other opex expenses,1.5168
May 2025,TGN,Other opex expenses,1.8508
May 2025,SHA,Other opex expenses,1.301
May 2025,HKZ,Other opex expenses,2.3241
May 2025,IHY,Other opex expenses,1.6443
May 2025,DCH,Other opex expenses,4.7712
May 2025,SCH,Other opex expenses,1.4393
May 2025,LTP,Other opex expenses,1.8193
May 2025,FSM,Other opex expenses,1.298
May 2025,GSM,Other opex expenses,1.3555
May 2025,PPM,Other opex expenses,1.2434
May 2025,FLM,Other opex expenses,1.9785
May 2025,FDN,Other opex expenses,2.7235
May 2025,DTK,Other opex expenses,1.9217
May 2025,AKA,Other opex expenses,1.3836
May 2025,HIM,Other opex expenses,1.6936
May 2025,SMR,Other opex expenses,2.6302
May 2025,ATL,Other opex expenses,1.5355
May 2025,DSL,Other opex expenses,1.1455
May 2025,ATT,Other opex expenses,1.3
May 2025,BNJ,Other opex expenses,1.6863
May 2025,AMZ,Other opex expenses,1.011
May 2025,MFT,Other opex expenses,1.194
May 2025,NEX,Other opex expenses,1.245
May 2025,DLP,Other opex expenses,1.0678
May 2025,EXA,Other opex expenses,1.2887
May 2025,VRA,Other opex expenses,1.6818
May 2025,CPM,Other opex expenses,1.6356
May 2025,KTP,Other opex expenses,1.578
May 2025,CAR,Other opex expenses,1.0386
May 2025,VEL,Other opex expenses,1.9961
May 2025,NUN,Other opex expenses,1.6076
May 2025,PER,Other opex expenses,1.0474
May 2025,OPP,Other opex expenses,0.9507
May 2025,DLT,Other opex expenses,1.0854
